map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG946792	Pv_TOG946792	TOG946792	59.7	59.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG925794	Pv_TOG925794	TOG925794	58.9	58.9	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG918373	Pv_TOG918373	TOG918373	58.9	58.9	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG899600	Pv_TOG899600	TOG899600	55.7	55.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896050	Pv_TOG896050	TOG896050	55.7	55.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG899482	Pv_TOG899482	TOG899482	55.7	55.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG894775	Pv_TOG894775	TOG894775	54.1	54.1	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896197	Pv_TOG896197	TOG896197	52.5	52.5	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG894965	Pv_TOG894965	TOG894965	50.9	50.9	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG894037	Pv_TOG894037	TOG894037	48.4	48.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896602	Pv_TOG896602	TOG896602	48.4	48.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG904656	Pv_TOG904656	TOG904656	48.4	48.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896702	Pv_TOG896702	TOG896702	48.4	48.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG904224	Pv_TOG904224	TOG904224	48.4	48.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG898007	Pv_TOG898007	TOG898007	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG902031	Pv_TOG902031	TOG902031	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG895900	Pv_TOG895900	TOG895900	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG908250	Pv_TOG908250	TOG908250	45.2	45.2	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG899751	Pv_TOG899751	TOG899751	44.4	44.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG895978	Pv_TOG895978	TOG895978	42.7	42.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG902778	Pv_TOG902778	TOG902778	39.4	39.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG894338	Pv_TOG894338	TOG894338	39.4	39.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG901001	Pv_TOG901001	TOG901001	39.4	39.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG913047	Pv_TOG913047	TOG913047	38.6	38.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG897062	Pv_TOG897062	TOG897062	38.6	38.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG897326	Pv_TOG897326	TOG897326	38.6	38.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG913415	Pv_TOG913415	TOG913415	37.8	37.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG900987	Pv_TOG900987	TOG900987	37	37	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG901255	Pv_TOG901255	TOG901255	37	37	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG897887	Pv_TOG897887	TOG897887	37	37	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG903928	Pv_TOG903928	TOG903928	37	37	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG900136	Pv_TOG900136	TOG900136	36.2	36.2	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG895666	Pv_TOG895666	TOG895666	35.4	35.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG902883	Pv_TOG902883	TOG902883	33.8	33.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896972	Pv_TOG896972	TOG896972	33.8	33.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG914920	Pv_TOG914920	TOG914920	33.8	33.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG915884	Pv_TOG915884	TOG915884	33.8	33.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG903109	Pv_TOG903109	TOG903109	30.4	30.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG906600	Pv_TOG906600	TOG906600	30.4	30.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG915278	Pv_TOG915278	TOG915278	29.6	29.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG897350	Pv_TOG897350	TOG897350	29.6	29.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG915277	Pv_TOG915277	TOG915277	29.6	29.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG898489	Pv_TOG898489	TOG898489	28	28	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG928931	Pv_TOG928931	TOG928931	23.8	23.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG896397	Pv_TOG896397	TOG896397	23.8	23.8	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG897374	Pv_TOG897374	TOG897374	20.6	20.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG906952	Pv_TOG906952	TOG906952	9.3	9.3	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG900422	Pv_TOG900422	TOG900422	8.4	8.4	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG913108	Pv_TOG913108	TOG913108	6.5	6.5	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG908473	Pv_TOG908473	TOG908473	5.7	5.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG901047	Pv_TOG901047	TOG901047	5.7	5.7	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG899998	Pv_TOG899998	TOG899998	4.9	4.9	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG910796	Pv_TOG910796	TOG910796	1.6	1.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG894192	Pv_TOG894192	TOG894192	1.6	1.6	SNP			0	
PvCookUCDavis2009_PvLG01	PvLG01	0	66.1	PvCookUCDavis2009_PvLG01_Pv_TOG905290	Pv_TOG905290	TOG905290	0	0	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG907140	Pv_TOG907140	TOG907140	0	0	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894473	Pv_TOG894473	TOG894473	0.8	0.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894171	Pv_TOG894171	TOG894171	8	8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG903155	Pv_TOG903155	TOG903155	8	8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG914633	Pv_TOG914633	TOG914633	12.2	12.2	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG900416	Pv_TOG900416	TOG900416	13	13	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG899648	Pv_TOG899648	TOG899648	14.6	14.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG927609	Pv_TOG927609	TOG927609	21.5	21.5	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895983	Pv_TOG895983	TOG895983	27.6	27.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894890	Pv_TOG894890	TOG894890	28.4	28.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894968	Pv_TOG894968	TOG894968	30.8	30.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG910735	Pv_TOG910735	TOG910735	30.8	30.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG908826	Pv_TOG908826	TOG908826	31.6	31.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895846	Pv_TOG895846	TOG895846	36.4	36.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG927625	Pv_TOG927625	TOG927625	35.6	35.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG902111	Pv_TOG902111	TOG902111	35.6	35.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG908289	Pv_TOG908289	TOG908289	35.6	35.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895877	Pv_TOG895877	TOG895877	35.6	35.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG919460	Pv_TOG919460	TOG919460	35.6	35.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG896981	Pv_TOG896981	TOG896981	36.4	36.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG922990	Pv_TOG922990	TOG922990	36.4	36.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898075	Pv_TOG898075	TOG898075	36.4	36.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG915832	Pv_TOG915832	TOG915832	38	38	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG900259	Pv_TOG900259	TOG900259	38	38	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG910388	Pv_TOG910388	TOG910388	38	38	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898095	Pv_TOG898095	TOG898095	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894812	Pv_TOG894812	TOG894812	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG910203	Pv_TOG910203	TOG910203	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG933879	Pv_TOG933879	TOG933879	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG910862	Pv_TOG910862	TOG910862	42	42	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG900332	Pv_TOG900332	TOG900332	43.6	43.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898046	Pv_TOG898046	TOG898046	47.8	47.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG900006	Pv_TOG900006	TOG900006	49.4	49.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG919337	Pv_TOG919337	TOG919337	51.8	51.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898599	Pv_TOG898599	TOG898599	51.8	51.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG896540	Pv_TOG896540	TOG896540	51.8	51.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG901549	Pv_TOG901549	TOG901549	51.8	51.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG907173	Pv_TOG907173	TOG907173	51.8	51.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG925861	Pv_TOG925861	TOG925861	55.1	55.1	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895535	Pv_TOG895535	TOG895535	55.9	55.9	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898824	Pv_TOG898824	TOG898824	57.5	57.5	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895578	Pv_TOG895578	TOG895578	62.6	62.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG897715	Pv_TOG897715	TOG897715	65.1	65.1	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG913485	Pv_TOG913485	TOG913485	67.6	67.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG901985	Pv_TOG901985	TOG901985	67.6	67.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG904081	Pv_TOG904081	TOG904081	69.2	69.2	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG899697	Pv_TOG899697	TOG899697	70	70	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG910718	Pv_TOG910718	TOG910718	70	70	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG898826	Pv_TOG898826	TOG898826	71.6	71.6	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG895448	Pv_TOG895448	TOG895448	72.4	72.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG908017	Pv_TOG908017	TOG908017	77.5	77.5	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG896850	Pv_TOG896850	TOG896850	79.1	79.1	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894081	Pv_TOG894081	TOG894081	79.1	79.1	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG894794	Pv_TOG894794	TOG894794	79.1	79.1	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG899042	Pv_TOG899042	TOG899042	80.7	80.7	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG896078	Pv_TOG896078	TOG896078	90.8	90.8	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG902016	Pv_TOG902016	TOG902016	92.4	92.4	SNP			0	
PvCookUCDavis2009_PvLG10	PvLG10	0	92.4	PvCookUCDavis2009_PvLG10_Pv_TOG901045	Pv_TOG901045	TOG901045	92.4	92.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG906841	Pv_TOG906841	TOG906841	74.9	74.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG899297	Pv_TOG899297	TOG899297	70.8	70.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG901896	Pv_TOG901896	TOG901896	70.8	70.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896385	Pv_TOG896385	TOG896385	65.7	65.7	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894262	Pv_TOG894262	TOG894262	61.6	61.6	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896074	Pv_TOG896074	TOG896074	63.2	63.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG903058	Pv_TOG903058	TOG903058	63.2	63.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG907233	Pv_TOG907233	TOG907233	63.2	63.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG900339	Pv_TOG900339	TOG900339	62.4	62.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG913329	Pv_TOG913329	TOG913329	58.2	58.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG895216	Pv_TOG895216	TOG895216	57.4	57.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG913325	Pv_TOG913325	TOG913325	57.4	57.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG912981	Pv_TOG912981	TOG912981	57.4	57.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894483	Pv_TOG894483	TOG894483	55.8	55.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG905558	Pv_TOG905558	TOG905558	53.4	53.4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG899452	Pv_TOG899452	TOG899452	51	51	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG902800	Pv_TOG902800	TOG902800	48.9	48.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG905231	Pv_TOG905231	TOG905231	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG898575	Pv_TOG898575	TOG898575	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG931720	Pv_TOG931720	TOG931720	46.8	46.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894254	Pv_TOG894254	TOG894254	39.7	39.7	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG898883	Pv_TOG898883	TOG898883	39.7	39.7	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG895237	Pv_TOG895237	TOG895237	38.1	38.1	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894516	Pv_TOG894516	TOG894516	38.1	38.1	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG898304	Pv_TOG898304	TOG898304	37.3	37.3	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897347	Pv_TOG897347	TOG897347	37.3	37.3	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897333	Pv_TOG897333	TOG897333	36.5	36.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG902798	Pv_TOG902798	TOG902798	32.3	32.3	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG908483	Pv_TOG908483	TOG908483	29.8	29.8	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897486	Pv_TOG897486	TOG897486	26.5	26.5	SNP			0	
